OID,CID,Lat,Long,together
2852,3,-117.9592363,32.47963189,"(-117.95923626,32.47963189)"
2853,3,-120.4495022,31.33359267,"(-120.44950221,31.33359267)"
2854,3,-123.9952591,37.20178767,"(-123.99525908,37.20178767)"
2855,3,-126.737554,40.26396389,"(-126.73755397,40.26396389)"
2856,3,-124.3193323,38.18747812,"(-124.31933227,38.18747812)"
2857,3,-119.4063156,33.28535489,"(-119.40631561,33.28535489)"
2858,3,-118.7586834,31.54603283,"(-118.75868335,31.54603283)"
2859,3,-123.1130148,37.52367149,"(-123.11301483,37.52367149)"
2860,3,-118.9091708,32.75387937,"(-118.90917075,32.75387937)"
2861,3,-122.9216342,34.81194734,"(-122.92163419,34.81194734)"
2862,3,-121.807338,33.77329246,"(-121.80733802,33.77329246)"
2863,3,-124.6499845,38.71785201,"(-124.64998445,38.71785201)"
2864,3,-119.7019463,33.0948009,"(-119.70194625,33.0948009)"
2865,3,-121.9499066,33.4572212,"(-121.94990661,33.4572212)"
2866,3,-120.6927013,34.84618981,"(-120.69270129,34.84618981)"
2867,3,-125.7754811,37.82993885,"(-125.77548108,37.82993885)"
2868,3,-125.3605838,37.83497199,"(-125.36058376,37.83497199)"
2869,3,-123.0136469,36.63793699,"(-123.01364694,36.63793699)"
2870,3,-122.4106552,37.09654964,"(-122.41065519,37.09654964)"
2871,3,-120.3924114,34.1500999,"(-120.39241144,34.1500999)"
2872,3,-122.3038677,37.59522779,"(-122.30386773,37.59522779)"
2873,3,-123.2160549,35.74100503,"(-123.21605485,35.74100503)"
2874,3,-123.116194,33.62030542,"(-123.116194,33.62030542)"
2875,3,-124.3651987,37.91720064,"(-124.36519872,37.91720064)"
2876,3,-120.2697168,33.3178767,"(-120.26971681,33.3178767)"
2877,3,-122.7440496,35.33033726,"(-122.74404959,35.33033726)"
2878,3,-125.1715786,39.49515162,"(-125.1715786,39.49515162)"
2879,3,-120.1062693,34.421101,"(-120.10626931,34.421101)"
2880,3,-123.8583281,34.87919499,"(-123.85832805,34.87919499)"
2881,3,-123.0014075,34.2637466,"(-123.00140745,34.2637466)"
2882,3,-124.1926743,37.22498374,"(-124.19267431,37.22498374)"
2883,3,-126.8166505,38.93259981,"(-126.81665047,38.93259981)"
2884,3,-126.1578101,38.20838816,"(-126.15781014,38.20838816)"
2885,3,-122.1959688,36.06243224,"(-122.19596877,36.06243224)"
2886,3,-126.6072909,39.84430874,"(-126.60729089,39.84430874)"
2887,3,-122.4641319,33.99205479,"(-122.46413187,33.99205479)"
2888,3,-118.5998813,32.36962286,"(-118.59988125,32.36962286)"
2889,3,-125.6095267,39.72205469,"(-125.60952667,39.72205469)"
2890,3,-119.7523555,33.07155512,"(-119.75235546,33.07155512)"
2891,3,-120.6939304,35.03144773,"(-120.69393036,35.03144773)"
2892,3,-124.2813267,37.48996443,"(-124.28132665,37.48996443)"
2893,3,-126.3676828,38.15616723,"(-126.36768276,38.15616723)"
2894,3,-120.5547535,31.80901716,"(-120.55475349,31.80901716)"
2895,3,-122.7890815,35.65025809,"(-122.78908149,35.65025809)"
2896,3,-121.2007654,32.90335117,"(-121.20076544,32.90335117)"
2897,3,-125.1359002,39.72790964,"(-125.1359002,39.72790964)"
2898,3,-122.1029768,32.44233752,"(-122.1029768,32.44233752)"
2899,3,-126.9237282,40.30998821,"(-126.92372815,40.30998821)"
2900,3,-118.3776087,31.98642214,"(-118.37760873,31.98642214)"
2901,3,-119.4165551,33.7098123,"(-119.41655508,33.7098123)"
2902,3,-126.7929466,41.45365075,"(-126.79294659,41.45365075)"
2903,3,-126.4561511,40.87817351,"(-126.45615107,40.87817351)"
2904,3,-120.6883764,34.99238218,"(-120.68837638,34.99238218)"
2905,3,-125.8071969,38.16639217,"(-125.80719685,38.16639217)"
2906,3,-122.155533,34.98709014,"(-122.15553302,34.98709014)"
2907,3,-124.4817409,40.29158114,"(-124.48174089,40.29158114)"
2908,3,-122.3113832,33.12191243,"(-122.31138323,33.12191243)"
2909,3,-117.8959647,33.19598462,"(-117.8959647,33.19598462)"
2910,3,-126.533112,38.94542773,"(-126.53311202,38.94542773)"
2911,3,-117.991485,33.44472406,"(-117.99148503,33.44472406)"
2912,3,-121.4799728,31.70588462,"(-121.47997284,31.70588462)"
2913,3,-118.5845818,33.94834945,"(-118.58458177,33.94834945)"
2914,3,-123.6570369,38.3266092,"(-123.65703692,38.3266092)"
2915,3,-117.2558332,32.68178975,"(-117.25583317,32.68178975)"
2916,3,-126.2540735,40.06374289,"(-126.25407346,40.06374289)"
2917,3,-126.5275365,38.9196262,"(-126.52753648,38.9196262)"
2918,3,-122.3476124,34.72373942,"(-122.34761239,34.72373942)"
2919,3,-123.8360911,36.46285696,"(-123.83609111,36.46285696)"
2920,3,-126.214022,38.23170666,"(-126.21402198,38.23170666)"
2921,3,-120.6239212,34.34776721,"(-120.62392123,34.34776721)"
2922,3,-124.2868662,37.70213789,"(-124.2868662,37.70213789)"
2923,3,-125.4052327,39.95233976,"(-125.40523271,39.95233976)"
2924,3,-124.2196915,39.05304148,"(-124.21969145,39.05304148)"
2925,3,-120.8811975,33.61348779,"(-120.88119752,33.61348779)"
2926,3,-126.8681623,40.93294808,"(-126.86816233,40.93294808)"
2927,3,-121.5092967,34.76432456,"(-121.50929673,34.76432456)"
2928,3,-122.265378,34.72197465,"(-122.26537798,34.72197465)"
2929,3,-125.1046975,38.5504539,"(-125.1046975,38.5504539)"
2930,3,-122.9256322,36.88915719,"(-122.92563216,36.88915719)"
2931,3,-118.2861577,32.55697508,"(-118.28615774,32.55697508)"
2932,3,-125.5283174,37.63153027,"(-125.52831741,37.63153027)"
2933,3,-123.2065501,33.90076389,"(-123.20655011,33.90076389)"
2934,3,-126.4375608,40.37307347,"(-126.4375608,40.37307347)"
2935,3,-122.5562127,32.92171527,"(-122.5562127,32.92171527)"
2936,3,-122.0212758,36.50988721,"(-122.02127584,36.50988721)"
2937,3,-118.4550849,32.9272851,"(-118.45508489,32.9272851)"
2938,3,-119.5970595,34.03702236,"(-119.59705948,34.03702236)"
2939,3,-124.3777862,39.10402295,"(-124.37778617,39.10402295)"
2940,3,-119.0889043,31.42383589,"(-119.08890433,31.42383589)"
2941,3,-120.0249215,32.8891855,"(-120.02492148,32.8891855)"
2942,3,-122.8515812,37.48791451,"(-122.85158124,37.48791451)"
2943,3,-123.8782623,38.45491272,"(-123.87826232,38.45491272)"
2944,3,-125.2809558,39.55093273,"(-125.28095579,39.55093273)"
2945,3,-122.6339949,35.12004567,"(-122.63399485,35.12004567)"
2946,3,-124.5188536,35.74928221,"(-124.51885357,35.74928221)"
2947,3,-125.1224133,37.53578767,"(-125.12241334,37.53578767)"
2948,3,-120.4302373,31.53850113,"(-120.4302373,31.53850113)"
2949,3,-119.6627545,32.53682796,"(-119.66275451,32.53682796)"
2950,3,-118.3958975,33.13085477,"(-118.39589754,33.13085477)"
2951,3,-122.3526707,35.68123807,"(-122.3526707,35.68123807)"
2952,3,-124.3674805,36.1283994,"(-124.36748051,36.1283994)"
2953,3,-121.9579305,36.25801556,"(-121.95793048,36.25801556)"
2954,3,-125.8649601,38.36843758,"(-125.8649601,38.36843758)"
2955,3,-118.7850585,31.82834412,"(-118.78505854,31.82834412)"
2956,3,-126.9568636,40.34275078,"(-126.95686361,40.34275078)"
2957,3,-123.0505394,35.75002535,"(-123.05053935,35.75002535)"
2958,3,-120.7518111,31.98879531,"(-120.75181106,31.98879531)"
2959,3,-125.8546739,37.30767934,"(-125.85467389,37.30767934)"
2960,3,-125.0015557,38.3747579,"(-125.0015557,38.3747579)"
2961,3,-121.3110956,32.50006422,"(-121.31109562,32.50006422)"
2962,3,-124.0456504,38.40150238,"(-124.04565039,38.40150238)"
2963,3,-123.8995503,35.50049077,"(-123.89955029,35.50049077)"
2964,3,-118.9938376,34.06016361,"(-118.99383763,34.06016361)"
2965,3,-117.9730529,33.15899804,"(-117.97305293,33.15899804)"
2966,3,-124.7977257,41.03313145,"(-124.79772566,41.03313145)"
2967,3,-122.9947618,34.28660909,"(-122.99476176,34.28660909)"
2968,3,-120.4442522,31.16968119,"(-120.44425222,31.16968119)"
2969,3,-125.0822304,38.34816551,"(-125.08223036,38.34816551)"
2970,3,-121.2474801,33.85182532,"(-121.24748009,33.85182532)"
2971,3,-126.2918148,40.16237447,"(-126.29181482,40.16237447)"
2972,3,-124.1861482,36.25303183,"(-124.18614821,36.25303183)"
2973,3,-123.2204313,34.066773,"(-123.22043134,34.066773)"
2974,3,-120.3962472,30.84231617,"(-120.39624723,30.84231617)"
2975,3,-126.102481,37.85879563,"(-126.102481,37.85879563)"
2976,3,-127.0244265,40.46364349,"(-127.02442653,40.46364349)"
2977,3,-121.9942878,34.26045696,"(-121.99428777,34.26045696)"
2978,3,-119.0866478,31.37558022,"(-119.08664783,31.37558022)"
2979,3,-118.5508531,32.5245843,"(-118.55085306,32.5245843)"
2980,3,-127.0215527,41.27423631,"(-127.02155271,41.27423631)"
2981,3,-124.7408408,36.97325359,"(-124.74084078,36.97325359)"
2982,3,-120.4608204,31.47935724,"(-120.46082044,31.47935724)"
2983,3,-125.5022958,37.07151413,"(-125.50229582,37.07151413)"
2984,3,-125.5187173,37.61441853,"(-125.51871726,37.61441853)"
2985,3,-118.5278302,33.92371478,"(-118.52783019,33.92371478)"
2986,3,-124.4369583,41.27958653,"(-124.43695827,41.27958653)"
2987,3,-119.0800667,32.58612753,"(-119.08006668,32.58612753)"
2988,3,-122.7497254,33.21442074,"(-122.74972535,33.21442074)"
2989,3,-122.8116434,33.60973586,"(-122.81164336,33.60973586)"
2990,3,-123.5133125,37.89363329,"(-123.51331247,37.89363329)"
2991,3,-125.2712697,37.90122504,"(-125.27126965,37.90122504)"
2992,3,-123.5171728,37.05596134,"(-123.51717278,37.05596134)"
2993,3,-119.9778309,31.17506094,"(-119.97783085,31.17506094)"
2994,3,-119.0996294,32.7776365,"(-119.0996294,32.7776365)"
2995,3,-118.5166479,31.31972366,"(-118.51664786,31.31972366)"
2996,3,-124.3524505,38.43634849,"(-124.35245049,38.43634849)"
2997,3,-125.2038255,39.34711516,"(-125.20382551,39.34711516)"
2998,3,-123.9903145,38.74650377,"(-123.99031446,38.74650377)"
2999,3,-124.3889896,40.73453389,"(-124.3889896,40.73453389)"
3000,3,-123.9844359,36.52086779,"(-123.98443592,36.52086779)"
3001,3,-120.5491516,32.73295774,"(-120.5491516,32.73295774)"
3002,3,-120.7982142,34.75027044,"(-120.79821417,34.75027044)"
3003,3,-120.2002051,31.31686677,"(-120.20020505,31.31686677)"
3004,3,-124.864643,38.48091792,"(-124.86464303,38.48091792)"
3005,3,-119.902086,34.00421194,"(-119.90208602,34.00421194)"
3006,3,-118.9176794,32.3386827,"(-118.91767937,32.3386827)"
3007,3,-123.4404439,37.65288162,"(-123.44044388,37.65288162)"
3008,3,-121.4171235,33.08511383,"(-121.41712352,33.08511383)"
3009,3,-121.4341613,32.49171447,"(-121.43416134,32.49171447)"
3010,3,-127.1192604,40.79082437,"(-127.11926041,40.79082437)"
3011,3,-121.2900065,33.71514583,"(-121.29000646,33.71514583)"
3012,3,-126.9524684,39.25273072,"(-126.95246838,39.25273072)"
3013,3,-126.3540362,39.91833078,"(-126.3540362,39.91833078)"
3014,3,-123.090313,37.08474846,"(-123.09031295,37.08474846)"
3015,3,-126.8980569,41.28172076,"(-126.89805687,41.28172076)"
3016,3,-122.8055011,36.39846666,"(-122.8055011,36.39846666)"
3017,3,-123.6107515,35.02580651,"(-123.61075146,35.02580651)"
3018,3,-126.7636507,40.60213892,"(-126.76365071,40.60213892)"
3019,3,-119.9078454,32.57096453,"(-119.9078454,32.57096453)"
3020,3,-124.4856674,37.24731411,"(-124.48566736,37.24731411)"
3021,3,-124.684108,40.18428996,"(-124.68410801,40.18428996)"
3022,3,-123.8119132,35.19596057,"(-123.81191318,35.19596057)"
3023,3,-126.3506896,41.22432539,"(-126.35068962,41.22432539)"
3024,3,-120.467567,34.09937185,"(-120.46756702,34.09937185)"
3025,3,-123.9949579,39.18390297,"(-123.99495789,39.18390297)"
3026,3,-120.6141858,34.0107718,"(-120.61418579,34.0107718)"
3027,3,-121.2510304,31.76662358,"(-121.25103042,31.76662358)"
3028,3,-125.9705612,38.78063034,"(-125.97056121,38.78063034)"
3029,3,-123.1770091,34.54888564,"(-123.17700909,34.54888564)"
3030,3,-119.5585942,33.77603412,"(-119.5585942,33.77603412)"
3031,3,-123.4187638,34.32201533,"(-123.41876377,34.32201533)"
3032,3,-120.3959456,33.91884032,"(-120.39594556,33.91884032)"
3033,3,-124.1290881,38.07142017,"(-124.12908806,38.07142017)"
3034,3,-122.7853435,36.92045124,"(-122.7853435,36.92045124)"
3035,3,-121.0666298,34.73935531,"(-121.06662984,34.73935531)"
3036,3,-124.8326799,39.83903741,"(-124.83267989,39.83903741)"
3037,3,-123.6879751,38.19782504,"(-123.68797509,38.19782504)"
3038,3,-124.7731396,39.35717798,"(-124.77313959,39.35717798)"
3039,3,-119.641301,33.48327176,"(-119.64130103,33.48327176)"
3040,3,-126.4068794,38.66865408,"(-126.40687937,38.66865408)"
3041,3,-117.6402932,33.35101354,"(-117.64029321,33.35101354)"
3042,3,-121.0690265,31.34375479,"(-121.06902646,31.34375479)"
3043,3,-122.7650242,33.72803784,"(-122.76502416,33.72803784)"
3044,3,-125.4695556,40.33153967,"(-125.4695556,40.33153967)"
3045,3,-121.1983596,34.43338884,"(-121.19835964,34.43338884)"
3046,3,-122.8689976,34.21741795,"(-122.86899756,34.21741795)"
3047,3,-123.2608343,35.19175257,"(-123.26083428,35.19175257)"
3048,3,-126.170842,39.59339963,"(-126.17084201,39.59339963)"
3049,3,-123.6478451,37.81175747,"(-123.64784513,37.81175747)"
3050,3,-124.0107571,37.99437879,"(-124.01075709,37.99437879)"
3051,3,-124.2212807,36.86156868,"(-124.22128069,36.86156868)"
3052,3,-120.8302229,30.8870333,"(-120.83022293,30.8870333)"
3053,3,-124.7012911,41.88242011,"(-124.70129111,41.88242011)"
3054,3,-122.9800912,33.99983021,"(-122.98009115,33.99983021)"
3055,3,-121.4178393,31.45128258,"(-121.4178393,31.45128258)"
3056,3,-121.1414833,31.99019934,"(-121.14148327,31.99019934)"
3057,3,-121.8005491,33.49225689,"(-121.80054906,33.49225689)"
3058,3,-125.0810205,39.33384595,"(-125.08102054,39.33384595)"
3059,3,-122.6523529,37.58803325,"(-122.65235294,37.58803325)"
3060,3,-120.3867678,34.09950645,"(-120.38676784,34.09950645)"
3061,3,-120.0279441,32.869423,"(-120.02794406,32.869423)"
3062,3,-121.1644742,31.39419993,"(-121.1644742,31.39419993)"
3063,3,-119.8104172,33.78672447,"(-119.81041717,33.78672447)"
3064,3,-124.982273,38.03750138,"(-124.98227302,38.03750138)"
3065,3,-123.1752515,35.02331038,"(-123.17525152,35.02331038)"
3066,3,-119.5316335,33.51604536,"(-119.53163349,33.51604536)"
3067,3,-119.3960706,31.18625076,"(-119.39607062,31.18625076)"
3068,3,-126.3399874,39.33569307,"(-126.33998736,39.33569307)"
3069,3,-119.1209447,32.991114,"(-119.12094469,32.991114)"
3070,3,-122.6019242,36.86777237,"(-122.6019242,36.86777237)"
3071,3,-123.4949267,35.833584,"(-123.49492669,35.833584)"
3072,3,-126.6111341,38.28239695,"(-126.61113409,38.28239695)"
3073,3,-119.4903261,32.17444559,"(-119.49032606,32.17444559)"
3074,3,-124.1859327,39.72130344,"(-124.18593272,39.72130344)"
3075,3,-124.069406,38.55277229,"(-124.069406,38.55277229)"
3076,3,-119.8400081,33.8833922,"(-119.84000812,33.8833922)"
3077,3,-124.3184083,36.71992156,"(-124.31840827,36.71992156)"
3078,3,-120.8428364,34.91433997,"(-120.84283635,34.91433997)"
3079,3,-122.4302039,37.25967762,"(-122.43020392,37.25967762)"
3080,3,-119.351757,32.27405224,"(-119.35175696,32.27405224)"
3081,3,-119.1007292,32.5600108,"(-119.10072922,32.5600108)"
3082,3,-121.457518,33.7966722,"(-121.45751796,33.7966722)"
3083,3,-120.6415989,34.5766599,"(-120.64159886,34.5766599)"
3084,3,-122.0441499,33.40501378,"(-122.04414987,33.40501378)"
3085,3,-122.2091153,35.99808287,"(-122.2091153,35.99808287)"
3086,3,-125.3403504,38.37062846,"(-125.34035043,38.37062846)"
3087,3,-118.1049827,32.88180874,"(-118.10498271,32.88180874)"
3088,3,-123.7785495,38.59067603,"(-123.77854948,38.59067603)"
3089,3,-119.0491518,31.86144675,"(-119.04915182,31.86144675)"
3090,3,-124.5646341,37.86993434,"(-124.56463413,37.86993434)"
3091,3,-125.0688652,38.44497708,"(-125.06886524,38.44497708)"
3092,3,-122.2464576,35.69348397,"(-122.24645762,35.69348397)"
3093,3,-124.9079752,39.43247339,"(-124.90797515,39.43247339)"
3094,3,-120.3787728,30.99108129,"(-120.3787728,30.99108129)"
3095,3,-121.3823373,34.77218532,"(-121.38233732,34.77218532)"
3096,3,-124.2825017,41.36128249,"(-124.2825017,41.36128249)"
3097,3,-118.4327489,33.15682812,"(-118.43274891,33.15682812)"
3098,3,-124.0340265,37.00839715,"(-124.03402646,37.00839715)"
3099,3,-122.2096514,34.49131313,"(-122.20965139,34.49131313)"
3100,3,-126.7823446,41.37071197,"(-126.78234458,41.37071197)"
3101,3,-125.9230345,38.39815971,"(-125.92303448,38.39815971)"
3102,3,-121.1992549,33.597626,"(-121.19925488,33.597626)"
3103,3,-118.2420122,32.05810751,"(-118.2420122,32.05810751)"
3104,3,-124.6512005,39.99976604,"(-124.65120048,39.99976604)"
3105,3,-121.5220901,32.2301007,"(-121.52209005,32.2301007)"
3106,3,-120.7961824,32.11460982,"(-120.79618241,32.11460982)"
3107,3,-124.8423638,39.1913931,"(-124.84236382,39.1913931)"
3108,3,-121.3008978,34.75095339,"(-121.30089782,34.75095339)"
3109,3,-119.9090519,31.38571308,"(-119.90905189,31.38571308)"
3110,3,-119.8496845,31.26205333,"(-119.8496845,31.26205333)"
3111,3,-126.5984166,39.70689679,"(-126.59841658,39.70689679)"
3112,3,-119.1640626,32.40695311,"(-119.16406255,32.40695311)"
3113,3,-119.2232676,33.64733728,"(-119.22326759,33.64733728)"
3114,3,-126.1879952,37.92913678,"(-126.18799519,37.92913678)"
3115,3,-120.9089043,33.72121176,"(-120.90890432,33.72121176)"
3116,3,-125.5624129,40.76926051,"(-125.56241291,40.76926051)"
3117,3,-121.2430629,32.29791372,"(-121.24306285,32.29791372)"
3118,3,-122.8215503,34.24794416,"(-122.82155034,34.24794416)"
3119,3,-123.3324562,36.65757717,"(-123.33245621,36.65757717)"
3120,3,-122.1110744,34.49207038,"(-122.11107439,34.49207038)"
3121,3,-121.2109892,33.38292525,"(-121.2109892,33.38292525)"
3122,3,-118.1690627,33.41706596,"(-118.16906274,33.41706596)"
3123,3,-121.1635155,32.8038839,"(-121.16351549,32.8038839)"
3124,3,-120.4561234,32.44376294,"(-120.45612335,32.44376294)"
3125,3,-119.7248803,33.44533167,"(-119.72488028,33.44533167)"
3126,3,-121.6139472,34.59857825,"(-121.61394715,34.59857825)"
3127,3,-124.5860744,39.48792164,"(-124.58607442,39.48792164)"
3128,3,-124.6620584,40.13528043,"(-124.66205838,40.13528043)"
3129,3,-122.9171235,36.42477583,"(-122.91712346,36.42477583)"
3130,3,-124.9209642,38.81990532,"(-124.92096415,38.81990532)"
3131,3,-120.453522,31.7785252,"(-120.45352201,31.7785252)"
3132,3,-122.4350564,33.98912209,"(-122.43505635,33.98912209)"
3133,3,-126.3438723,39.96552789,"(-126.3438723,39.96552789)"
3134,3,-125.3749019,41.17290472,"(-125.37490194,41.17290472)"
3135,3,-120.4343633,31.31162338,"(-120.43436331,31.31162338)"
3136,3,-124.1418574,35.12554243,"(-124.14185736,35.12554243)"
3137,3,-124.3899796,39.90284661,"(-124.38997964,39.90284661)"
3138,3,-124.5034324,39.73981066,"(-124.50343236,39.73981066)"
3139,3,-122.9294949,34.7352131,"(-122.92949489,34.7352131)"
3140,3,-124.6333918,40.3110929,"(-124.63339178,40.3110929)"
3141,3,-122.6046452,37.38755701,"(-122.60464516,37.38755701)"
3142,3,-122.143208,34.48694962,"(-122.14320797,34.48694962)"
3143,3,-123.0562512,35.24251369,"(-123.05625118,35.24251369)"
3144,3,-124.5982907,40.58610407,"(-124.59829073,40.58610407)"
3145,3,-126.2992134,41.91370722,"(-126.29921341,41.91370722)"
3146,3,-125.6587151,39.03171272,"(-125.6587151,39.03171272)"
3147,3,-121.0848695,35.47437781,"(-121.08486945,35.47437781)"
3148,3,-121.4144599,31.86272175,"(-121.41445994,31.86272175)"
3149,3,-126.1856701,41.05965727,"(-126.18567007,41.05965727)"
3150,3,-123.0719562,37.65632209,"(-123.07195617,37.65632209)"
3151,3,-124.4211387,35.85581697,"(-124.42113866,35.85581697)"
3152,3,-121.5962743,32.09058682,"(-121.59627428,32.09058682)"
3153,3,-120.1689676,34.19551136,"(-120.16896761,34.19551136)"
3154,3,-122.7108626,35.06435551,"(-122.71086259,35.06435551)"
3155,3,-122.2974712,37.05607606,"(-122.29747122,37.05607606)"
3156,3,-124.09097,38.33444864,"(-124.09097003,38.33444864)"
3157,3,-122.6199651,37.55147337,"(-122.61996505,37.55147337)"
3158,3,-122.1846052,35.91259167,"(-122.18460519,35.91259167)"
3159,3,-124.464975,40.03908859,"(-124.46497498,40.03908859)"
3160,3,-117.265421,32.93145941,"(-117.26542101,32.93145941)"
3161,3,-120.4407139,33.2004259,"(-120.44071386,33.2004259)"
3162,3,-120.3749147,33.74936096,"(-120.37491472,33.74936096)"
3163,3,-117.7980585,32.77034498,"(-117.79805851,32.77034498)"
3164,3,-118.7271022,33.56867488,"(-118.7271022,33.56867488)"
3165,3,-124.7901402,38.51432142,"(-124.79014015,38.51432142)"
3166,3,-120.8311867,34.64936194,"(-120.8311867,34.64936194)"
3167,3,-122.7263578,33.31490728,"(-122.72635779,33.31490728)"
3168,3,-121.7249559,32.34317704,"(-121.72495592,32.34317704)"
3169,3,-127.0611063,40.86274236,"(-127.06110629,40.86274236)"
3170,3,-118.109415,33.70471381,"(-118.10941499,33.70471381)"
