year,site_number,site_number_jupyter,watts
2008,omni-directional_wave_power_467,467,6462.503074
2008,omni-directional_wave_power_468,468,7738.991462
2008,omni-directional_wave_power_469,469,8597.010246
2008,omni-directional_wave_power_470,470,9322.94638
2008,omni-directional_wave_power_471,471,10113.93408
2008,omni-directional_wave_power_472,472,10700.29747
2008,omni-directional_wave_power_473,473,10052.25649
2008,omni-directional_wave_power_474,474,11265.19911
2008,omni-directional_wave_power_475,475,14372.95082
2008,omni-directional_wave_power_476,476,15204.16257
2008,omni-directional_wave_power_477,477,14914.93716
2008,omni-directional_wave_power_478,478,17839.97643
2008,omni-directional_wave_power_479,479,24055.26673
2008,omni-directional_wave_power_480,480,29778.53586
2008,omni-directional_wave_power_481,481,33526.11749
2008,omni-directional_wave_power_482,482,35221.95731
2008,omni-directional_wave_power_483,483,36232.98941
2008,omni-directional_wave_power_484,484,37068.65642
2008,omni-directional_wave_power_485,485,37864.88422
2008,omni-directional_wave_power_486,486,38588.12842
2008,omni-directional_wave_power_487,487,5634.958675
2008,omni-directional_wave_power_488,488,8009.251708
2008,omni-directional_wave_power_489,489,8662.823429
2008,omni-directional_wave_power_490,490,9481.960041
2008,omni-directional_wave_power_491,491,10395.21448
2008,omni-directional_wave_power_492,492,10230.52117
2008,omni-directional_wave_power_493,493,7073.888661
2008,omni-directional_wave_power_494,494,1360.698429
2008,omni-directional_wave_power_495,495,16009.51503
2008,omni-directional_wave_power_496,496,17149.91462
2008,omni-directional_wave_power_497,497,18558.75239
2008,omni-directional_wave_power_498,498,21633.36544
2008,omni-directional_wave_power_499,499,25627.84529
2008,omni-directional_wave_power_500,500,29277.74351
2008,omni-directional_wave_power_501,501,32615.72643
2008,omni-directional_wave_power_502,502,34527.91462
2008,omni-directional_wave_power_503,503,35546.90642
2008,omni-directional_wave_power_504,504,2753.065915
2008,omni-directional_wave_power_505,505,7139.501025
2008,omni-directional_wave_power_506,506,9822.016393
2008,omni-directional_wave_power_507,507,11034.25922
2008,omni-directional_wave_power_508,508,10690.43511
2008,omni-directional_wave_power_509,509,9111.034153
2008,omni-directional_wave_power_510,510,8703.922814
2008,omni-directional_wave_power_511,511,9777.562842
2008,omni-directional_wave_power_512,512,17685.6571
2008,omni-directional_wave_power_513,513,18836.9597
2008,omni-directional_wave_power_514,514,20622.33402
2008,omni-directional_wave_power_515,515,23307.34597
2008,omni-directional_wave_power_516,516,25992.7056
2008,omni-directional_wave_power_517,517,28997.66667
2008,omni-directional_wave_power_518,518,31230.67179
2008,omni-directional_wave_power_519,519,33841.889
2008,omni-directional_wave_power_520,520,34694.79884
2008,omni-directional_wave_power_521,521,35624.47336
2008,omni-directional_wave_power_522,522,5693.067623
2008,omni-directional_wave_power_523,523,9250.456967
2008,omni-directional_wave_power_524,524,10827.10963
2008,omni-directional_wave_power_525,525,10443.41257
2008,omni-directional_wave_power_526,526,11149.7623
2008,omni-directional_wave_power_527,527,12997.5806
2008,omni-directional_wave_power_528,528,15888.31182
2008,omni-directional_wave_power_529,529,18767.23361
2008,omni-directional_wave_power_530,530,19133.74454
2008,omni-directional_wave_power_531,531,21809.14857
2008,omni-directional_wave_power_532,532,23239.86954
2008,omni-directional_wave_power_533,533,25460.86236
2008,omni-directional_wave_power_534,534,27063.52391
2008,omni-directional_wave_power_535,535,29854.02903
2008,omni-directional_wave_power_536,536,33111.93887
2008,omni-directional_wave_power_537,537,33947.2944
2008,omni-directional_wave_power_538,538,34720.61339
2008,omni-directional_wave_power_539,539,35496.01298
2008,omni-directional_wave_power_540,540,39382.47063
2008,omni-directional_wave_power_541,541,36987.47712
2008,omni-directional_wave_power_542,542,38978.62602
2008,omni-directional_wave_power_543,543,3042.716189
2007,omni-directional_wave_power_0,0,25751.05685
2007,omni-directional_wave_power_1,1,34633.18973
2007,omni-directional_wave_power_2,2,37351.05034
2007,omni-directional_wave_power_3,3,39267.07945
2007,omni-directional_wave_power_4,4,40968.74007
2007,omni-directional_wave_power_5,5,7733.669863
2007,omni-directional_wave_power_6,6,20830.4589
2007,omni-directional_wave_power_7,7,35150.6637
2007,omni-directional_wave_power_8,8,37368.60582
2007,omni-directional_wave_power_9,9,39358.16678
2007,omni-directional_wave_power_10,10,41173.61918
2007,omni-directional_wave_power_11,11,31028.19349
2007,omni-directional_wave_power_12,12,32082.53116
2007,omni-directional_wave_power_13,13,35111.08493
2007,omni-directional_wave_power_14,14,37647.6113
2007,omni-directional_wave_power_15,15,39511.65274
2007,omni-directional_wave_power_16,16,41486.575
2007,omni-directional_wave_power_17,17,27164.80377
2007,omni-directional_wave_power_18,18,33501.81233
2007,omni-directional_wave_power_19,19,35186.42021
2007,omni-directional_wave_power_20,20,37837.75103
2007,omni-directional_wave_power_21,21,39760.93664
2007,omni-directional_wave_power_22,22,41834.54932
2007,omni-directional_wave_power_23,23,28572.23459
2007,omni-directional_wave_power_24,24,32170.5774
2007,omni-directional_wave_power_25,25,35477.45514
2007,omni-directional_wave_power_26,26,37801.43938
2007,omni-directional_wave_power_27,27,39991.65822
2007,omni-directional_wave_power_28,28,42071.37329
2007,omni-directional_wave_power_29,29,3.873972603
2007,omni-directional_wave_power_30,30,32347.20753
2007,omni-directional_wave_power_31,31,35588.27534
2007,omni-directional_wave_power_32,32,37872.78014
2007,omni-directional_wave_power_33,33,40413.53493
2007,omni-directional_wave_power_34,34,42237.15308
2007,omni-directional_wave_power_35,35,43303.19075
2007,omni-directional_wave_power_36,36,44210.77397
2007,omni-directional_wave_power_37,37,24698.25377
2007,omni-directional_wave_power_38,38,32342.74966
2007,omni-directional_wave_power_39,39,35437.5274
2007,omni-directional_wave_power_40,40,37938.14281
2007,omni-directional_wave_power_41,41,40338.71575
2007,omni-directional_wave_power_42,42,42294.7113
2007,omni-directional_wave_power_43,43,43670.87397
2007,omni-directional_wave_power_44,44,1598.340411
2007,omni-directional_wave_power_45,45,30949.36267
2007,omni-directional_wave_power_46,46,35024.78904
2007,omni-directional_wave_power_47,47,38179.68493
2007,omni-directional_wave_power_48,48,40637.40719
2007,omni-directional_wave_power_49,49,42385.45822
2007,omni-directional_wave_power_50,50,43581.11336
2007,omni-directional_wave_power_51,51,34905.5774
2007,omni-directional_wave_power_52,52,32601.66541
2007,omni-directional_wave_power_53,53,38573.80377
2007,omni-directional_wave_power_54,54,40468.27363
2007,omni-directional_wave_power_55,55,42404.83938
2007,omni-directional_wave_power_56,56,43637.11884
2007,omni-directional_wave_power_57,57,35573.99041
2007,omni-directional_wave_power_58,58,38365.84932
2007,omni-directional_wave_power_59,59,40600.40479
2007,omni-directional_wave_power_60,60,42427.14658
2007,omni-directional_wave_power_61,61,43564.90308
2007,omni-directional_wave_power_62,62,24693.57877
2007,omni-directional_wave_power_63,63,38000.18801
2007,omni-directional_wave_power_64,64,39131.13664
2007,omni-directional_wave_power_65,65,40986.01233
2007,omni-directional_wave_power_66,66,42622.69315
2007,omni-directional_wave_power_67,67,43588.28116
2007,omni-directional_wave_power_68,68,23365.25651
2007,omni-directional_wave_power_69,69,31147.90514
2007,omni-directional_wave_power_70,70,37367.50308
2007,omni-directional_wave_power_71,71,39612.90616
2007,omni-directional_wave_power_72,72,41297.71507
2007,omni-directional_wave_power_73,73,42882.16781
2007,omni-directional_wave_power_74,74,43868.78973
2007,omni-directional_wave_power_75,75,44933.05685
2007,omni-directional_wave_power_76,76,44794.19212
2007,omni-directional_wave_power_77,77,20277.35822
2007,omni-directional_wave_power_78,78,29377.42329
2007,omni-directional_wave_power_79,79,35263.33938
2007,omni-directional_wave_power_80,80,38078.07329
2007,omni-directional_wave_power_81,81,40075.50856
2007,omni-directional_wave_power_82,82,41732.34418
2007,omni-directional_wave_power_83,83,20304.66678
2007,omni-directional_wave_power_84,84,28418.57568
2007,omni-directional_wave_power_85,85,33710.80445
2007,omni-directional_wave_power_86,86,36561.56815
2007,omni-directional_wave_power_87,87,38786.53425
2007,omni-directional_wave_power_88,88,40728.34247
2007,omni-directional_wave_power_89,89,42103.05753
2007,omni-directional_wave_power_90,90,28204.56781
2007,omni-directional_wave_power_91,91,31782.37911
2007,omni-directional_wave_power_92,92,35054.22705
2007,omni-directional_wave_power_93,93,37389.5339
2007,omni-directional_wave_power_94,94,39409.65034
2007,omni-directional_wave_power_95,95,41229.95514
2007,omni-directional_wave_power_96,96,42589.7589
2007,omni-directional_wave_power_97,97,23681.52911
2007,omni-directional_wave_power_98,98,33274.02774
2007,omni-directional_wave_power_99,99,35922.97021
2007,omni-directional_wave_power_100,100,38099.40137
2007,omni-directional_wave_power_101,101,40074.87774
2007,omni-directional_wave_power_102,102,41688.33664
2007,omni-directional_wave_power_103,103,31627.53185
2007,omni-directional_wave_power_104,104,34432.22808
2007,omni-directional_wave_power_105,105,36934.61164
2007,omni-directional_wave_power_106,106,38779.94486
2007,omni-directional_wave_power_107,107,40868.19555
2007,omni-directional_wave_power_108,108,42269.80993
2007,omni-directional_wave_power_109,109,33142.16096
2007,omni-directional_wave_power_110,110,35441.14692
2007,omni-directional_wave_power_111,111,37850.25445
2007,omni-directional_wave_power_112,112,39595.25856
2007,omni-directional_wave_power_113,113,41396.31404
2007,omni-directional_wave_power_114,114,42660.03699
2007,omni-directional_wave_power_115,115,44185.31575
2007,omni-directional_wave_power_116,116,44122.2589
2007,omni-directional_wave_power_117,117,0.673972603
2007,omni-directional_wave_power_118,118,21658.57363
2007,omni-directional_wave_power_119,119,33447.54658
2007,omni-directional_wave_power_120,120,36545.26404
2007,omni-directional_wave_power_121,121,38721.28048
2007,omni-directional_wave_power_122,122,40358.3339
2007,omni-directional_wave_power_123,123,42031.97945
2007,omni-directional_wave_power_124,124,20842.16678
2007,omni-directional_wave_power_125,125,28500.72603
2007,omni-directional_wave_power_126,126,34868.99315
2007,omni-directional_wave_power_127,127,37893.90856
2007,omni-directional_wave_power_128,128,39716.2387
2007,omni-directional_wave_power_129,129,41011.74623
2007,omni-directional_wave_power_130,130,42376.93699
2007,omni-directional_wave_power_131,131,23881.25788
2007,omni-directional_wave_power_132,132,27192.20274
2007,omni-directional_wave_power_133,133,33061.7589
2007,omni-directional_wave_power_134,134,36917.85411
2007,omni-directional_wave_power_135,135,38967.6774
2007,omni-directional_wave_power_136,136,40451.25205
2007,omni-directional_wave_power_137,137,41684.66781
2007,omni-directional_wave_power_138,138,42751.45479
2007,omni-directional_wave_power_139,139,19764.71438
2007,omni-directional_wave_power_140,140,26935.01164
2007,omni-directional_wave_power_141,141,32021.07089
2007,omni-directional_wave_power_142,142,36078.38562
2007,omni-directional_wave_power_143,143,38361.31815
2007,omni-directional_wave_power_144,144,40085.22808
2007,omni-directional_wave_power_145,145,41339.51575
2007,omni-directional_wave_power_146,146,20.0010274
2007,omni-directional_wave_power_147,147,26870.76884
2007,omni-directional_wave_power_148,148,31388.55822
2007,omni-directional_wave_power_149,149,35084.80788
2007,omni-directional_wave_power_150,150,37412.73048
2007,omni-directional_wave_power_151,151,39243.96438
2007,omni-directional_wave_power_152,152,40782.48938
2007,omni-directional_wave_power_153,153,41701.09863
2007,omni-directional_wave_power_154,154,3993.910274
2007,omni-directional_wave_power_155,155,30318.23904
2007,omni-directional_wave_power_156,156,33165.65753
2007,omni-directional_wave_power_157,157,36576.83801
2007,omni-directional_wave_power_158,158,38592.53493
2007,omni-directional_wave_power_159,159,40040.03562
2007,omni-directional_wave_power_160,160,41291.45548
2007,omni-directional_wave_power_161,161,42022.3637
2007,omni-directional_wave_power_162,162,7080.825342
2007,omni-directional_wave_power_163,163,15711.40788
2007,omni-directional_wave_power_164,164,23763.91473
2007,omni-directional_wave_power_165,165,31797.50137
2007,omni-directional_wave_power_166,166,36689.62979
2007,omni-directional_wave_power_167,167,36579.93082
2007,omni-directional_wave_power_168,168,39323.1524
2007,omni-directional_wave_power_169,169,40531.06986
2007,omni-directional_wave_power_170,170,21541.50377
2007,omni-directional_wave_power_171,171,24807.32466
2007,omni-directional_wave_power_172,172,31349.23253
2007,omni-directional_wave_power_173,173,32657.32123
2007,omni-directional_wave_power_174,174,35548.06267
2007,omni-directional_wave_power_175,175,38481.30377
2007,omni-directional_wave_power_176,176,39732.4274
2007,omni-directional_wave_power_177,177,40861.58973
2007,omni-directional_wave_power_178,178,20984.15822
2007,omni-directional_wave_power_179,179,25330.81404
2007,omni-directional_wave_power_180,180,27478.69281
2007,omni-directional_wave_power_181,181,34842.80171
2007,omni-directional_wave_power_182,182,37324.81952
2007,omni-directional_wave_power_183,183,38816.60274
